property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
RBU47817,Aspergeveld 24,3140,House,Residence,535000.0,5.0,228.0,0,0,0,1,,1,2.0,0,
RBU47810,,1860,House,Residence,575000.0,4.0,293.0,0,0,0,1,45.0,1,3.0,0,Normal
RBU47764,Vogelzang 24,1982,House,Villa,,3.0,170.0,1,0,0,1,40.0,1,4.0,1,Excellent
RBU47891,Wijk'De Stad',3270,House,Residence,465000.0,4.0,238.0,0,0,0,1,,1,3.0,0,
RBU47883,Koningin Astridstraat 48 48 6,1730,Apartment,Apartment,205000.0,2.0,54.0,0,0,0,0,,0,,0,Normal
RBU47861,Jodenstraat 18,3440,House,Residence,268000.0,3.0,208.0,0,0,0,0,,1,4.0,0,
RBU47845,Zesdagmaalstraat 21,3040,House,Villa,545000.0,4.0,222.0,0,0,0,1,20.0,1,4.0,0,
RBU47842,Hoeledensesteenweg 5,3380,House,Bungalow,359000.0,3.0,155.0,0,0,0,0,,1,4.0,0,
RBU47771,Hoefsmidstraat 86a 102,1840,Apartment,Apartment,330000.0,2.0,101.0,0,0,0,1,14.0,0,4.0,0,Normal
RBU47803,Markt 29,3271,House,Residence,299000.0,3.0,155.0,0,0,0,1,,1,2.0,0,Normal
RBU47820,Schoolstraat 20,3040,House,Residence,428000.0,3.0,156.0,0,0,0,1,20.0,1,3.0,0,New
VWD15218,,3080,House,Villa,745000.0,4.0,203.0,1,0,0,1,,1,4.0,1,Excellent
RBU21501,Heierveld 54,1730,House,Villa,649000.0,4.0,264.0,1,0,0,1,,1,4.0,0,Excellent
RBU47758,Perksestraat 8,1800,Apartment,Apartment,255000.0,2.0,75.0,1,0,0,1,7.0,0,,0,Excellent
RBU47744,Duisburgsesteenweg 111,3080,House,Villa,648000.0,3.0,232.0,0,0,0,1,,1,4.0,0,
RBU46872,Stationsstraat 211,1770,House,Residence,249000.0,3.0,94.0,1,0,0,1,,1,3.0,0,
RBU47109,Kleine Vaerinck 2,1760,Apartment,Ground floor,210000.0,1.0,70.0,0,0,0,1,14.0,1,3.0,0,
RBU46886,Putsebaan 80,3140,House,Residence,579000.0,5.0,279.0,1,0,0,1,,1,3.0,0,Fully renovated
RBU46956,Leuvensesteenweg 164 1,3070,Apartment,Apartment,299000.0,2.0,93.0,0,0,0,1,,0,,0,Normal
RBU47512,Breughelpark 5/bus 29 5 29,1731,Apartment,Apartment,189750.0,2.0,72.0,0,0,0,1,7.0,0,,0,Normal
VBD38280,,1970,House,Residence,850000.0,4.0,213.0,0,1,0,1,21.0,1,3.0,0,Excellent
RBU46938,Winterlaan 58,1600,House,Residence,349000.0,3.0,113.0,1,0,0,1,,1,3.0,0,To be renovated
RBU46722,Langestraat 252 2,1790,Apartment,Apartment,349000.0,3.0,139.0,1,0,0,0,,0,2.0,0,Excellent
RBU47171,Kruisstraat 25,3120,House,Residence,299000.0,4.0,259.0,0,0,0,0,,0,3.0,0,
RBU47156,Molenbergstraat 62,3290,House,Residence,424000.0,3.0,145.0,0,0,0,1,,1,3.0,0,New
RBU47760,Haachtsebaan 132,3140,House,Residence,1150000.0,6.0,365.0,0,0,0,1,,1,4.0,0,To be renovated
RBU47160,Kroonstraat 83,3020,House,Residence,698000.0,5.0,345.0,0,0,0,1,,1,,0,
RBU47111,Rijmenamsesteenweg 55,3150,House,Residence,396000.0,4.0,147.0,0,0,0,0,,1,4.0,0,To be renovated
VWD15205,Vosberg 52,1970,House,Residence,1385000.0,4.0,300.0,1,0,0,1,,1,4.0,0,Excellent
